"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Acelga","Comun","Los Negros","3   Bs.-/Amarro","5   Bs.-/Amarro","","21/10/2010","Camiri"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","21/10/2010","Camiri"
"Arveja","Blanca (seca)","Los Negros","80   Bs.-/Bolsa (2@)","4   Bs.-/Libra","","21/10/2010","Camiri"
"Arveja","Verde (en vaina)","Comarapa","80   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","21/10/2010","Camiri"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","4   Bs.-/Unidad","","21/10/2010","Camiri"
"Cebolla","Roja","Cochabamba","120   Bs.-/Bolsa (8@)","23   Bs.-/Arroba (@)","","21/10/2010","Camiri"
"Coliflor","Bola de nieve","Los Negros","90   Bs.-/Canasta","5   Bs.-/Unidad","","21/10/2010","Camiri"
"Durazno","Amarillo","Tarija","0   Bs.-/Caja de 23 Kg","17   Bs.-/Kilo","","21/10/2010","Camiri"
"Espinaca","Comun","Los Negros","50   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","21/10/2010","Camiri"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","21/10/2010","Camiri"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","8   Bs.-/Kilo","","21/10/2010","Camiri"
"Haba","Comun (en vaina)","Cochabamba","50   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","21/10/2010","Camiri"
"Huevo","Criollo","Valles Cruceños","0   Bs.-/100 U.","48   Bs.-/100 U.","","21/10/2010","Camiri"
"Huevo","de Granja","San juan","60   Bs.-/100 U.","60   Bs.-/100 U.","","21/10/2010","Camiri"
"Lechuga","Crespa","Los Negros","20   Bs.-/Canasta","2   Bs.-/Unidad","","21/10/2010","Camiri"
"Lechuga","Escarola","Los Negros","0   Bs.-/Canasta","2   Bs.-/Unidad","","21/10/2010","Camiri"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","1   Bs.-/Unidad","","21/10/2010","Camiri"
"Lima","Criolla","Comarapa","35   Bs.-/100 U.","11   Bs.-/25 U.","","21/10/2010","Camiri"
"Limon","Amarillo","Cruceño","0   Bs.-/100 U.","12   Bs.-/25 U.","","21/10/2010","Camiri"
"Locoto","Cochabambino","Los Negros","30   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","21/10/2010","Camiri"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","21/10/2010","Camiri"
"Maiz","Blanco pelado","Cochabamba","340   Bs.-/qq","11   Bs.-/Kilo","","21/10/2010","Camiri"
"Maiz","Choclo","Cochabamba","0   Bs.-/100 U.","15   Bs.-/Docena","","21/10/2010","Camiri"
"Maiz","Duro","Valles Cruceños","320   Bs.-/qq","9   Bs.-/Kilo","","21/10/2010","Camiri"
"Mandarina","Criolla","No determinado","50   Bs.-/100 U.","13   Bs.-/25 U.","","21/10/2010","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","13   Bs.-/25 U.","","21/10/2010","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","480   Bs.-/qq","13   Bs.-/Kilo","","21/10/2010","Camiri"
"Manzana","Lanin royal","Argentina","120   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","21/10/2010","Camiri"
"Oca","Amarilla","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","21/10/2010","Camiri"
"Oca","Negra","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","21/10/2010","Camiri"
"Papa","Desiree (Holandesa)","Los Negros","350   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","","21/10/2010","Camiri"
"Papa","Romano","Saipina","340   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","21/10/2010","Camiri"
"Papa","Waycha (Arinosa)","Chapare","350   Bs.-/Bolsa (10@)","39   Bs.-/Arroba (@)","","21/10/2010","Camiri"
"Papaliza","Amarilla","Cochabamba","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","21/10/2010","Camiri"
"Pepino","Comun","Los Negros","100   Bs.-/Arroba (@)","12   Bs.-/3 Libras","","21/10/2010","Camiri"
"Pimenton","4 Puntas","Los Negros","0   Bs.-/Bolsa Grande","13   Bs.-/Docena","","21/10/2010","Camiri"
"Pollo","Granja","Cruceño","16   Bs.-/Kilo","17   Bs.-/Kilo","","21/10/2010","Camiri"
"Pollo","Granja","Mairana","16   Bs.-/Kilo","17   Bs.-/Kilo","","21/10/2010","Camiri"
"Repollo","Hibrido","Los Negros","0   Bs.-/Unidad","5   Bs.-/Unidad","","21/10/2010","Camiri"
"Tomate","Manzana","Los Negros","90   Bs.-/Caja de 18 Kg","7   Bs.-/Kilo","","21/10/2010","Camiri"
"Tomate","Pera","Los Negros","80   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","","21/10/2010","Camiri"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","9   Bs.-/Kilo","","21/10/2010","Camiri"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","14   Bs.-/Kilo","","21/10/2010","Camiri"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","21/10/2010","Camiri"
"Zanahoria","Chantenay","Los Negros","240   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","","21/10/2010","Camiri"
"Zapallo","Quintalero","Valles Cruceños","18   Bs.-/Kilo","3   Bs.-/Kilo","","21/10/2010","Camiri"
"Acelga","Comun","Los Negros","3   Bs.-/Amarro","5   Bs.-/Amarro","","20/10/2010","Camiri"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","20/10/2010","Camiri"
"Arveja","Blanca (seca)","Los Negros","80   Bs.-/Bolsa (2@)","4   Bs.-/Libra","","20/10/2010","Camiri"
"Arveja","Verde (en vaina)","Comarapa","80   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","20/10/2010","Camiri"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","4   Bs.-/Unidad","","20/10/2010","Camiri"
"Cebolla","Roja","Cochabamba","120   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","","20/10/2010","Camiri"
"Coliflor","Bola de nieve","Los Negros","90   Bs.-/Canasta","6   Bs.-/Unidad","","20/10/2010","Camiri"
"Durazno","Amarillo","Tarija","0   Bs.-/Caja de 23 Kg","17   Bs.-/Kilo","","20/10/2010","Camiri"
"Espinaca","Comun","Los Negros","50   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","20/10/2010","Camiri"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","20/10/2010","Camiri"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","8   Bs.-/Kilo","","20/10/2010","Camiri"
"Haba","Comun (en vaina)","Cochabamba","50   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","20/10/2010","Camiri"
"Huevo","Criollo","Valles Cruceños","0   Bs.-/100 U.","49   Bs.-/100 U.","","20/10/2010","Camiri"
"Huevo","de Granja","San juan","60   Bs.-/100 U.","61   Bs.-/100 U.","","20/10/2010","Camiri"
"Lechuga","Crespa","Los Negros","20   Bs.-/Canasta","2   Bs.-/Unidad","","20/10/2010","Camiri"
"Lechuga","Escarola","Los Negros","0   Bs.-/Canasta","2   Bs.-/Unidad","","20/10/2010","Camiri"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","1   Bs.-/Unidad","","20/10/2010","Camiri"
"Lima","Criolla","Comarapa","35   Bs.-/100 U.","12   Bs.-/25 U.","","20/10/2010","Camiri"
"Limon","Amarillo","Cruceño","0   Bs.-/100 U.","12   Bs.-/25 U.","","20/10/2010","Camiri"
"Locoto","Cochabambino","Los Negros","30   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","20/10/2010","Camiri"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","20/10/2010","Camiri"
"Maiz","Blanco pelado","Cochabamba","340   Bs.-/qq","12   Bs.-/Kilo","","20/10/2010","Camiri"
"Maiz","Choclo","Cochabamba","0   Bs.-/100 U.","15   Bs.-/Docena","","20/10/2010","Camiri"
"Maiz","Duro","Valles Cruceños","320   Bs.-/qq","9   Bs.-/Kilo","","20/10/2010","Camiri"
"Mandarina","Criolla","No determinado","50   Bs.-/100 U.","13   Bs.-/25 U.","","20/10/2010","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","12   Bs.-/25 U.","","20/10/2010","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","480   Bs.-/qq","13   Bs.-/Kilo","","20/10/2010","Camiri"
"Manzana","Lanin royal","Argentina","120   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","20/10/2010","Camiri"
"Oca","Amarilla","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","20/10/2010","Camiri"
"Oca","Negra","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","20/10/2010","Camiri"
"Papa","Desiree (Holandesa)","Los Negros","350   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","","20/10/2010","Camiri"
"Papa","Romano","Saipina","340   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","20/10/2010","Camiri"
"Papa","Waycha (Arinosa)","Chapare","350   Bs.-/Bolsa (10@)","39   Bs.-/Arroba (@)","","20/10/2010","Camiri"
"Papaliza","Amarilla","Cochabamba","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","20/10/2010","Camiri"
"Pepino","Comun","Los Negros","100   Bs.-/Arroba (@)","12   Bs.-/3 Libras","","20/10/2010","Camiri"
"Pimenton","4 Puntas","Los Negros","0   Bs.-/Bolsa Grande","13   Bs.-/Docena","","20/10/2010","Camiri"
"Pollo","Granja","Cruceño","16   Bs.-/Kilo","17   Bs.-/Kilo","","20/10/2010","Camiri"
"Pollo","Granja","Mairana","16   Bs.-/Kilo","17   Bs.-/Kilo","","20/10/2010","Camiri"
"Repollo","Hibrido","Los Negros","0   Bs.-/Unidad","5   Bs.-/Unidad","","20/10/2010","Camiri"
"Tomate","Manzana","Los Negros","90   Bs.-/Caja de 18 Kg","7   Bs.-/Kilo","","20/10/2010","Camiri"
"Tomate","Pera","Los Negros","80   Bs.-/Caja de 18 Kg","10   Bs.-/Kilo","","20/10/2010","Camiri"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","9   Bs.-/Kilo","","20/10/2010","Camiri"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","13   Bs.-/Kilo","","20/10/2010","Camiri"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","20/10/2010","Camiri"
"Zanahoria","Chantenay","Los Negros","240   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","","20/10/2010","Camiri"
"Zapallo","Quintalero","Valles Cruceños","18   Bs.-/Kilo","3   Bs.-/Kilo","","20/10/2010","Camiri"
"Acelga","Comun","Los Negros","3   Bs.-/Amarro","5   Bs.-/Amarro","","19/10/2010","Camiri"
"Acelga","Comun","Los Negros","3   Bs.-/Amarro","5   Bs.-/Amarro","","19/10/2010","Camiri"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Arveja","Blanca (seca)","Los Negros","80   Bs.-/Bolsa (2@)","4   Bs.-/Libra","","19/10/2010","Camiri"
"Arveja","Blanca (seca)","Los Negros","80   Bs.-/Bolsa (2@)","4   Bs.-/Libra","","19/10/2010","Camiri"
"Arveja","Verde (en vaina)","Comarapa","80   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","19/10/2010","Camiri"
"Arveja","Verde (en vaina)","Comarapa","80   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","19/10/2010","Camiri"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","4   Bs.-/Unidad","","19/10/2010","Camiri"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","4   Bs.-/Unidad","","19/10/2010","Camiri"
"Cebolla","Roja","Cochabamba","120   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Cebolla","Roja","Cochabamba","120   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Coliflor","Bola de nieve","Los Negros","90   Bs.-/Canasta","6   Bs.-/Unidad","","19/10/2010","Camiri"
"Coliflor","Bola de nieve","Los Negros","90   Bs.-/Canasta","6   Bs.-/Unidad","","19/10/2010","Camiri"
"Durazno","Amarillo","Tarija","0   Bs.-/Caja de 23 Kg","17   Bs.-/Kilo","","19/10/2010","Camiri"
"Durazno","Amarillo","Tarija","0   Bs.-/Caja de 23 Kg","17   Bs.-/Kilo","","19/10/2010","Camiri"
"Espinaca","Comun","Los Negros","50   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","19/10/2010","Camiri"
"Espinaca","Comun","Los Negros","50   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","19/10/2010","Camiri"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","8   Bs.-/Kilo","","19/10/2010","Camiri"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","8   Bs.-/Kilo","","19/10/2010","Camiri"
"Haba","Comun (en vaina)","Cochabamba","50   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","19/10/2010","Camiri"
"Haba","Comun (en vaina)","Cochabamba","50   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","19/10/2010","Camiri"
"Huevo","Criollo","Valles Cruceños","0   Bs.-/100 U.","49   Bs.-/100 U.","","19/10/2010","Camiri"
"Huevo","Criollo","Valles Cruceños","0   Bs.-/100 U.","49   Bs.-/100 U.","","19/10/2010","Camiri"
"Huevo","de Granja","San juan","60   Bs.-/100 U.","61   Bs.-/100 U.","","19/10/2010","Camiri"
"Huevo","de Granja","San juan","60   Bs.-/100 U.","61   Bs.-/100 U.","","19/10/2010","Camiri"
"Lechuga","Crespa","Los Negros","20   Bs.-/Canasta","1   Bs.-/Unidad","","19/10/2010","Camiri"
"Lechuga","Crespa","Los Negros","20   Bs.-/Canasta","1   Bs.-/Unidad","","19/10/2010","Camiri"
"Lechuga","Escarola","Los Negros","0   Bs.-/Canasta","2   Bs.-/Unidad","","19/10/2010","Camiri"
"Lechuga","Escarola","Los Negros","0   Bs.-/Canasta","2   Bs.-/Unidad","","19/10/2010","Camiri"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","1   Bs.-/Unidad","","19/10/2010","Camiri"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","1   Bs.-/Unidad","","19/10/2010","Camiri"
"Lima","Criolla","Comarapa","35   Bs.-/100 U.","12   Bs.-/25 U.","","19/10/2010","Camiri"
"Lima","Criolla","Comarapa","35   Bs.-/100 U.","12   Bs.-/25 U.","","19/10/2010","Camiri"
"Limon","Amarillo","Cruceño","0   Bs.-/100 U.","12   Bs.-/25 U.","","19/10/2010","Camiri"
"Limon","Amarillo","Cruceño","0   Bs.-/100 U.","12   Bs.-/25 U.","","19/10/2010","Camiri"
"Locoto","Cochabambino","Los Negros","30   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","19/10/2010","Camiri"
"Locoto","Cochabambino","Los Negros","30   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","19/10/2010","Camiri"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Maiz","Blanco pelado","Cochabamba","340   Bs.-/qq","12   Bs.-/Kilo","","19/10/2010","Camiri"
"Maiz","Blanco pelado","Cochabamba","340   Bs.-/qq","12   Bs.-/Kilo","","19/10/2010","Camiri"
"Maiz","Choclo","Cochabamba","0   Bs.-/100 U.","15   Bs.-/Docena","","19/10/2010","Camiri"
"Maiz","Choclo","Cochabamba","0   Bs.-/100 U.","15   Bs.-/Docena","","19/10/2010","Camiri"
"Maiz","Duro","Valles Cruceños","320   Bs.-/qq","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Maiz","Duro","Valles Cruceños","320   Bs.-/qq","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Mandarina","Criolla","No determinado","50   Bs.-/100 U.","13   Bs.-/25 U.","","19/10/2010","Camiri"
"Mandarina","Criolla","No determinado","50   Bs.-/100 U.","13   Bs.-/25 U.","","19/10/2010","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","12   Bs.-/25 U.","","19/10/2010","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","12   Bs.-/25 U.","","19/10/2010","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","480   Bs.-/qq","13   Bs.-/Kilo","","19/10/2010","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","480   Bs.-/qq","13   Bs.-/Kilo","","19/10/2010","Camiri"
"Manzana","Lanin royal","Argentina","120   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","19/10/2010","Camiri"
"Manzana","Lanin royal","Argentina","120   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","19/10/2010","Camiri"
"Oca","Amarilla","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Oca","Amarilla","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Oca","Negra","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Oca","Negra","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Papa","Desiree (Holandesa)","Los Negros","350   Bs.-/Bolsa (10@)","44   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Papa","Desiree (Holandesa)","Los Negros","350   Bs.-/Bolsa (10@)","44   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Papa","Romano","Saipina","340   Bs.-/Bolsa (10@)","44   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Papa","Romano","Saipina","340   Bs.-/Bolsa (10@)","44   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Papa","Waycha (Arinosa)","Chapare","350   Bs.-/Bolsa (10@)","44   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Papa","Waycha (Arinosa)","Chapare","350   Bs.-/Bolsa (10@)","44   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Papaliza","Amarilla","Cochabamba","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Papaliza","Amarilla","Cochabamba","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Pepino","Comun","Los Negros","100   Bs.-/Arroba (@)","12   Bs.-/3 Libras","","19/10/2010","Camiri"
"Pepino","Comun","Los Negros","100   Bs.-/Arroba (@)","12   Bs.-/3 Libras","","19/10/2010","Camiri"
"Pimenton","4 Puntas","Los Negros","0   Bs.-/Bolsa Grande","13   Bs.-/Docena","","19/10/2010","Camiri"
"Pimenton","4 Puntas","Los Negros","0   Bs.-/Bolsa Grande","13   Bs.-/Docena","","19/10/2010","Camiri"
"Pollo","Granja","Cruceño","16   Bs.-/Kilo","17   Bs.-/Kilo","","19/10/2010","Camiri"
"Pollo","Granja","Mairana","16   Bs.-/Kilo","17   Bs.-/Kilo","","19/10/2010","Camiri"
"Pollo","Granja","Cruceño","16   Bs.-/Kilo","17   Bs.-/Kilo","","19/10/2010","Camiri"
"Pollo","Granja","Mairana","16   Bs.-/Kilo","17   Bs.-/Kilo","","19/10/2010","Camiri"
"Repollo","Hibrido","Los Negros","0   Bs.-/Unidad","5   Bs.-/Unidad","","19/10/2010","Camiri"
"Repollo","Hibrido","Los Negros","0   Bs.-/Unidad","5   Bs.-/Unidad","","19/10/2010","Camiri"
"Tomate","Manzana","Los Negros","90   Bs.-/Caja de 18 Kg","7   Bs.-/Kilo","","19/10/2010","Camiri"
"Tomate","Manzana","Los Negros","90   Bs.-/Caja de 18 Kg","7   Bs.-/Kilo","","19/10/2010","Camiri"
"Tomate","Pera","Los Negros","80   Bs.-/Caja de 18 Kg","10   Bs.-/Kilo","","19/10/2010","Camiri"
"Tomate","Pera","Los Negros","80   Bs.-/Caja de 18 Kg","10   Bs.-/Kilo","","19/10/2010","Camiri"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","9   Bs.-/Kilo","","19/10/2010","Camiri"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","13   Bs.-/Kilo","","19/10/2010","Camiri"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","13   Bs.-/Kilo","","19/10/2010","Camiri"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","19/10/2010","Camiri"
"Zanahoria","Chantenay","Los Negros","240   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Zanahoria","Chantenay","Los Negros","240   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","","19/10/2010","Camiri"
"Zapallo","Quintalero","Valles Cruceños","18   Bs.-/Kilo","3   Bs.-/Kilo","","19/10/2010","Camiri"
"Zapallo","Quintalero","Valles Cruceños","18   Bs.-/Kilo","3   Bs.-/Kilo","","19/10/2010","Camiri"
"Acelga","Comun","Los Negros","3   Bs.-/Amarro","5   Bs.-/Amarro","","18/10/2010","Camiri"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","18/10/2010","Camiri"
"Arveja","Blanca (seca)","Los Negros","80   Bs.-/Bolsa (2@)","4   Bs.-/Libra","","18/10/2010","Camiri"
"Arveja","Verde (en vaina)","Comarapa","80   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","18/10/2010","Camiri"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","4   Bs.-/Unidad","","18/10/2010","Camiri"
"Cebolla","Roja","Cochabamba","120   Bs.-/Bolsa (8@)","31   Bs.-/Arroba (@)","","18/10/2010","Camiri"
"Coliflor","Bola de nieve","Los Negros","90   Bs.-/Canasta","6   Bs.-/Unidad","","18/10/2010","Camiri"
"Durazno","Amarillo","Tarija","0   Bs.-/Caja de 23 Kg","17   Bs.-/Kilo","","18/10/2010","Camiri"
"Espinaca","Comun","Los Negros","50   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","18/10/2010","Camiri"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","9   Bs.-/Kilo","","18/10/2010","Camiri"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","8   Bs.-/Kilo","","18/10/2010","Camiri"
"Haba","Comun (en vaina)","Cochabamba","50   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","18/10/2010","Camiri"
"Huevo","Criollo","Valles Cruceños","0   Bs.-/100 U.","49   Bs.-/100 U.","","18/10/2010","Camiri"
"Huevo","de Granja","San juan","60   Bs.-/100 U.","61   Bs.-/100 U.","","18/10/2010","Camiri"
"Lechuga","Crespa","Los Negros","20   Bs.-/Canasta","1   Bs.-/Unidad","","18/10/2010","Camiri"
"Lechuga","Escarola","Los Negros","0   Bs.-/Canasta","2   Bs.-/Unidad","","18/10/2010","Camiri"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","1   Bs.-/Unidad","","18/10/2010","Camiri"
"Lima","Criolla","Comarapa","35   Bs.-/100 U.","12   Bs.-/25 U.","","18/10/2010","Camiri"
"Limon","Amarillo","Cruceño","0   Bs.-/100 U.","12   Bs.-/25 U.","","18/10/2010","Camiri"
"Locoto","Cochabambino","Los Negros","30   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","18/10/2010","Camiri"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","10   Bs.-/Kilo","","18/10/2010","Camiri"
"Maiz","Blanco pelado","Cochabamba","340   Bs.-/qq","11   Bs.-/Kilo","","18/10/2010","Camiri"
"Maiz","Choclo","Cochabamba","0   Bs.-/100 U.","15   Bs.-/Docena","","18/10/2010","Camiri"
"Maiz","Duro","Valles Cruceños","320   Bs.-/qq","9   Bs.-/Kilo","","18/10/2010","Camiri"
"Mandarina","Criolla","No determinado","50   Bs.-/100 U.","13   Bs.-/25 U.","","18/10/2010","Camiri"
"Mandarina","Japonesa","No determinado","50   Bs.-/100 U.","12   Bs.-/25 U.","","18/10/2010","Camiri"
"Mani","Rojo largo Desgranado","Valles Cruceños","480   Bs.-/qq","12   Bs.-/Kilo","","18/10/2010","Camiri"
"Manzana","Lanin royal","Argentina","120   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","18/10/2010","Camiri"
"Oca","Amarilla","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","18/10/2010","Camiri"
"Oca","Negra","Cochabamba","8   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","18/10/2010","Camiri"
"Papa","Desiree (Holandesa)","Los Negros","350   Bs.-/Bolsa (10@)","39   Bs.-/Arroba (@)","","18/10/2010","Camiri"
"Papa","Romano","Saipina","340   Bs.-/Bolsa (10@)","39   Bs.-/Arroba (@)","","18/10/2010","Camiri"
"Papa","Waycha (Arinosa)","Chapare","350   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","18/10/2010","Camiri"
"Papaliza","Amarilla","Cochabamba","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","18/10/2010","Camiri"
"Pepino","Comun","Los Negros","100   Bs.-/Arroba (@)","12   Bs.-/3 Libras","","18/10/2010","Camiri"
"Pimenton","4 Puntas","Los Negros","0   Bs.-/Bolsa Grande","13   Bs.-/Docena","","18/10/2010","Camiri"
"Pollo","Granja","Cruceño","16   Bs.-/Kilo","17   Bs.-/Kilo","","18/10/2010","Camiri"
"Pollo","Granja","Mairana","16   Bs.-/Kilo","17   Bs.-/Kilo","","18/10/2010","Camiri"
"Repollo","Hibrido","Los Negros","0   Bs.-/Unidad","5   Bs.-/Unidad","","18/10/2010","Camiri"
"Tomate","Manzana","Los Negros","90   Bs.-/Caja de 18 Kg","10   Bs.-/Kilo","","18/10/2010","Camiri"
"Tomate","Pera","Los Negros","80   Bs.-/Caja de 18 Kg","11   Bs.-/Kilo","","18/10/2010","Camiri"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","9   Bs.-/Kilo","","18/10/2010","Camiri"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","13   Bs.-/Kilo","","18/10/2010","Camiri"
"Vainita","Comun","Los Negros","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","18/10/2010","Camiri"
"Zanahoria","Chantenay","Los Negros","240   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","18/10/2010","Camiri"
