"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Acelga","Comun","Santa Cruz","0   Bs.-/Amarro","18   Bs.-/Amarro","amarro grande","31/12/2011","Trinidad"
"Achojcha","Comun","Santa Cruz","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Arveja","Verde (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Azucar","Guabira","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","31/12/2011","Trinidad"
"Azucar","San Aurelio","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","31/12/2011","Trinidad"
"Brocoli","Bola verde","Santa Cruz","0   Bs.-/Canasta","7   Bs.-/Unidad","","31/12/2011","Trinidad"
"Cebolla","Roja","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","31/12/2011","Trinidad"
"Coliflor","Bola de nieve","Santa Cruz","0   Bs.-/Canasta","6   Bs.-/Unidad","grandes","31/12/2011","Trinidad"
"Durazno","Amarillo","Santa Cruz","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","31/12/2011","Trinidad"
"Espinaca","Comun","Santa Cruz","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Haba","Comun (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Harina","de Trigo","Santa Cruz","0   Bs.-/qq","50   Bs.-/Arroba (@)","h argentina","31/12/2011","Trinidad"
"Huevo","Criollo","Trinidad","0   Bs.-/100 U.","90   Bs.-/100 U.","gallina criollla","31/12/2011","Trinidad"
"Huevo","de Granja","Santa Cruz","0   Bs.-/100 U.","50   Bs.-/100 U.","primera","31/12/2011","Trinidad"
"Lechuga","Crespa","Santa Cruz","0   Bs.-/Canasta","2   Bs.-/Unidad","","31/12/2011","Trinidad"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","5   Bs.-/Unidad","","31/12/2011","Trinidad"
"Lima","Criolla","Santa Cruz","0   Bs.-/100 U.","8   Bs.-/25 U.","","31/12/2011","Trinidad"
"Limon","Criollo","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","31/12/2011","Trinidad"
"Limon","de Licuar","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","31/12/2011","Trinidad"
"Locoto","Cochabambino","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Maiz","Choclo","La Paz","0   Bs.-/100 U.","28   Bs.-/Docena","","31/12/2011","Trinidad"
"Maiz","Duro","Santa Cruz","0   Bs.-/qq","4   Bs.-/Kilo","","31/12/2011","Trinidad"
"Mandarina","Japonesa","La Paz","0   Bs.-/100 U.","12   Bs.-/25 U.","","31/12/2011","Trinidad"
"Mani","Pelado","Santa Cruz","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","31/12/2011","Trinidad"
"Manzana","Lanin royal","Santa Cruz","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","31/12/2011","Trinidad"
"Naranja","Criolla","La Paz","0   Bs.-/100 U.","10   Bs.-/25 U.","","31/12/2011","Trinidad"
"Oca","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Papa","Desiree (Holandesa)","Santa Cruz","0   Bs.-/Bolsa (10@)","54   Bs.-/Arroba (@)","","31/12/2011","Trinidad"
"Papa","Waycha (Arinosa)","Santa Cruz","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","","31/12/2011","Trinidad"
"Papaliza","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Pepino","Comun","Santa Cruz","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","grandes","31/12/2011","Trinidad"
"Pimenton","4 Puntas","Santa Cruz","0   Bs.-/Bolsa Grande","20   Bs.-/Docena","grandes","31/12/2011","Trinidad"
"Pollo","Granja","Santa Cruz","0   Bs.-/Kilo","14   Bs.-/Kilo","sofia","31/12/2011","Trinidad"
"Repollo","Hibrido","Santa Cruz","0   Bs.-/Unidad","8   Bs.-/Unidad","grandes","31/12/2011","Trinidad"
"Tomate","Manzana","Santa Cruz","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","","31/12/2011","Trinidad"
"Tomate","Pera","Santa Cruz","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","verdoso grandesito","31/12/2011","Trinidad"
"Trigo","Comun","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","31/12/2011","Trinidad"
"Vainita","Comun","Santa Cruz","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","31/12/2011","Trinidad"
"Yuca","Blanca","Beni","100   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","31/12/2011","Trinidad"
"Zanahoria","Chantenay","Santa Cruz","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","","31/12/2011","Trinidad"
"Zapallo","Quintalero","Santa Cruz","0   Bs.-/Kilo","4   Bs.-/Kilo","","31/12/2011","Trinidad"
"Acelga","Comun","Santa Cruz","0   Bs.-/Amarro","20   Bs.-/Amarro","amarro grande","30/12/2011","Trinidad"
"Achojcha","Comun","Santa Cruz","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Arveja","Verde (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Azucar","Guabira","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","30/12/2011","Trinidad"
"Azucar","San Aurelio","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","30/12/2011","Trinidad"
"Brocoli","Bola verde","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","","30/12/2011","Trinidad"
"Cebolla","Blanca","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Cebolla","Roja","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Coliflor","Bola de nieve","Santa Cruz","0   Bs.-/Canasta","10   Bs.-/Unidad","grandes","30/12/2011","Trinidad"
"Durazno","Amarillo","Santa Cruz","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","30/12/2011","Trinidad"
"Espinaca","Comun","Santa Cruz","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Frejol","Carioca","Santa Cruz","0   Bs.-/qq","8   Bs.-/Kilo","","30/12/2011","Trinidad"
"Frejol","Mantecoso","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","30/12/2011","Trinidad"
"Frejol","Negro","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","30/12/2011","Trinidad"
"Haba","Comun (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Harina","de Trigo","Santa Cruz","0   Bs.-/qq","53   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Harina","Morada","Santa Cruz","0   Bs.-/qq","57   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Huevo","Criollo","Trinidad","0   Bs.-/100 U.","100   Bs.-/100 U.","gallina criollla","30/12/2011","Trinidad"
"Huevo","de Granja","Santa Cruz","0   Bs.-/100 U.","53   Bs.-/100 U.","primera","30/12/2011","Trinidad"
"Lechuga","Crespa","Santa Cruz","0   Bs.-/Canasta","2   Bs.-/Unidad","","30/12/2011","Trinidad"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","4   Bs.-/Unidad","","30/12/2011","Trinidad"
"Lima","Criolla","Santa Cruz","0   Bs.-/100 U.","8   Bs.-/25 U.","","30/12/2011","Trinidad"
"Limon","Criollo","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","30/12/2011","Trinidad"
"Limon","de Licuar","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","30/12/2011","Trinidad"
"Locoto","Cochabambino","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Maiz","Blanco","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","30/12/2011","Trinidad"
"Maiz","Choclo","Santa Cruz","0   Bs.-/100 U.","40   Bs.-/Docena","","30/12/2011","Trinidad"
"Maiz","Duro","Santa Cruz","0   Bs.-/qq","4   Bs.-/Kilo","","30/12/2011","Trinidad"
"Maiz","Morocho (Culli)","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","30/12/2011","Trinidad"
"Mani","Pelado","Santa Cruz","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","30/12/2011","Trinidad"
"Manzana","Lanin royal","Santa Cruz","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","30/12/2011","Trinidad"
"Naranja","Criolla","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","30/12/2011","Trinidad"
"Oca","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Papa","Desiree (Holandesa)","Santa Cruz","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Papa","Waycha (Arinosa)","Santa Cruz","0   Bs.-/Bolsa (10@)","53   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Papaliza","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Pepino","Comun","Santa Cruz","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","grandes","30/12/2011","Trinidad"
"Pimenton","4 Puntas","Santa Cruz","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","grandes","30/12/2011","Trinidad"
"Pollo","Criollo","Santa Cruz","0   Bs.-/Kilo","32   Bs.-/Kilo","","30/12/2011","Trinidad"
"Pollo","Granja","Santa Cruz","0   Bs.-/Kilo","14   Bs.-/Kilo","sofia","30/12/2011","Trinidad"
"Repollo","Hibrido","Santa Cruz","0   Bs.-/Unidad","8   Bs.-/Unidad","grandes","30/12/2011","Trinidad"
"Tomate","Manzana","Santa Cruz","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","","30/12/2011","Trinidad"
"Tomate","Pera","Santa Cruz","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","verdoso grandesito","30/12/2011","Trinidad"
"Trigo","Comun","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","30/12/2011","Trinidad"
"Vainita","Comun","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","30/12/2011","Trinidad"
"Yuca","Blanca","Beni","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Zanahoria","Chantenay","Santa Cruz","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","30/12/2011","Trinidad"
"Zapallo","Quintalero","Santa Cruz","0   Bs.-/Kilo","4   Bs.-/Kilo","","30/12/2011","Trinidad"
"Acelga","Comun","Santa Cruz","0   Bs.-/Amarro","20   Bs.-/Amarro","amarro grande","29/12/2011","Trinidad"
"Achojcha","Comun","Santa Cruz","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Arveja","Verde (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Azucar","Guabira","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","29/12/2011","Trinidad"
"Azucar","San Aurelio","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","29/12/2011","Trinidad"
"Brocoli","Bola verde","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","","29/12/2011","Trinidad"
"Cebolla","Blanca","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","29/12/2011","Trinidad"
"Cebolla","Roja","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","29/12/2011","Trinidad"
"Coliflor","Bola de nieve","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","grandes","29/12/2011","Trinidad"
"Durazno","Amarillo","Santa Cruz","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","29/12/2011","Trinidad"
"Espinaca","Comun","Santa Cruz","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Haba","Comun (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Huevo","Criollo","Trinidad","0   Bs.-/100 U.","100   Bs.-/100 U.","gallina criollla","29/12/2011","Trinidad"
"Huevo","de Granja","Santa Cruz","0   Bs.-/100 U.","55   Bs.-/100 U.","primera","29/12/2011","Trinidad"
"Lechuga","Crespa","Santa Cruz","0   Bs.-/Canasta","2   Bs.-/Unidad","","29/12/2011","Trinidad"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","4   Bs.-/Unidad","","29/12/2011","Trinidad"
"Lima","Criolla","Santa Cruz","0   Bs.-/100 U.","8   Bs.-/25 U.","","29/12/2011","Trinidad"
"Limon","Criollo","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","29/12/2011","Trinidad"
"Limon","de Licuar","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","29/12/2011","Trinidad"
"Locoto","Cochabambino","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Maiz","Choclo","Santa Cruz","0   Bs.-/100 U.","30   Bs.-/Docena","","29/12/2011","Trinidad"
"Maiz","Duro","Santa Cruz","0   Bs.-/qq","4   Bs.-/Kilo","","29/12/2011","Trinidad"
"Mandarina","Japonesa","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","29/12/2011","Trinidad"
"Mani","Pelado","Santa Cruz","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","29/12/2011","Trinidad"
"Manzana","Lanin royal","Santa Cruz","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","29/12/2011","Trinidad"
"Naranja","Criolla","Santa Cruz","0   Bs.-/100 U.","10   Bs.-/25 U.","","29/12/2011","Trinidad"
"Oca","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Papa","Desiree (Holandesa)","Santa Cruz","0   Bs.-/Bolsa (10@)","54   Bs.-/Arroba (@)","","29/12/2011","Trinidad"
"Papa","Waycha (Arinosa)","Santa Cruz","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","","29/12/2011","Trinidad"
"Papaliza","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Pepino","Comun","Santa Cruz","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","grandes","29/12/2011","Trinidad"
"Pimenton","4 Puntas","Santa Cruz","0   Bs.-/Bolsa Grande","20   Bs.-/Docena","grandes","29/12/2011","Trinidad"
"Pollo","Granja","Santa Cruz","0   Bs.-/Kilo","14   Bs.-/Kilo","sofia","29/12/2011","Trinidad"
"Repollo","Hibrido","Santa Cruz","0   Bs.-/Unidad","8   Bs.-/Unidad","grandes","29/12/2011","Trinidad"
"Tomate","Manzana","Santa Cruz","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","","29/12/2011","Trinidad"
"Tomate","Pera","Santa Cruz","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","verdoso grandesito","29/12/2011","Trinidad"
"Trigo","Comun","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","29/12/2011","Trinidad"
"Vainita","Comun","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","29/12/2011","Trinidad"
"Yuca","Blanca","Beni","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","29/12/2011","Trinidad"
"Zanahoria","Chantenay","Santa Cruz","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","29/12/2011","Trinidad"
"Zapallo","Quintalero","Santa Cruz","0   Bs.-/Kilo","4   Bs.-/Kilo","","29/12/2011","Trinidad"
"Acelga","Comun","Santa Cruz","0   Bs.-/Amarro","20   Bs.-/Amarro","amarro grande","28/12/2011","Trinidad"
"Achojcha","Comun","Santa Cruz","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Arveja","Verde (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Azucar","Guabira","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","28/12/2011","Trinidad"
"Azucar","San Aurelio","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","28/12/2011","Trinidad"
"Brocoli","Bola verde","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","","28/12/2011","Trinidad"
"Cebolla","Roja","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","28/12/2011","Trinidad"
"Coliflor","Bola de nieve","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","grandes","28/12/2011","Trinidad"
"Durazno","Amarillo","Santa Cruz","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","28/12/2011","Trinidad"
"Espinaca","Comun","Santa Cruz","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Frejol","Carioca","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","28/12/2011","Trinidad"
"Frejol","Mantecoso","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","28/12/2011","Trinidad"
"Frejol","Negro","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","28/12/2011","Trinidad"
"Haba","Comun (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Harina","de Maiz amarillo","Santa Cruz","0   Bs.-/qq","58   Bs.-/Arroba (@)","","28/12/2011","Trinidad"
"Harina","de Trigo","Santa Cruz","0   Bs.-/qq","52   Bs.-/Arroba (@)","","28/12/2011","Trinidad"
"Huevo","de Granja","Santa Cruz","0   Bs.-/100 U.","55   Bs.-/100 U.","primera","28/12/2011","Trinidad"
"Lechuga","Crespa","Santa Cruz","0   Bs.-/Canasta","2   Bs.-/Unidad","","28/12/2011","Trinidad"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","5   Bs.-/Unidad","","28/12/2011","Trinidad"
"Limon","Criollo","Santa Cruz","0   Bs.-/100 U.","10   Bs.-/25 U.","","28/12/2011","Trinidad"
"Limon","de Licuar","Santa Cruz","0   Bs.-/100 U.","10   Bs.-/25 U.","","28/12/2011","Trinidad"
"Locoto","Cochabambino","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Maiz","Blanco","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","28/12/2011","Trinidad"
"Maiz","Choclo","Santa Cruz","0   Bs.-/100 U.","40   Bs.-/Docena","","28/12/2011","Trinidad"
"Maiz","Duro","Santa Cruz","0   Bs.-/qq","4   Bs.-/Kilo","","28/12/2011","Trinidad"
"Mani","Pelado","Santa Cruz","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","28/12/2011","Trinidad"
"Manzana","Lanin royal","Santa Cruz","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","28/12/2011","Trinidad"
"Naranja","Criolla","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","28/12/2011","Trinidad"
"Oca","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Papa","Desiree (Holandesa)","Santa Cruz","0   Bs.-/Bolsa (10@)","54   Bs.-/Arroba (@)","","28/12/2011","Trinidad"
"Papa","Waycha (Arinosa)","Santa Cruz","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","","28/12/2011","Trinidad"
"Papaliza","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Pepino","Comun","Santa Cruz","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","grandes","28/12/2011","Trinidad"
"Pimenton","4 Puntas","Santa Cruz","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","grandes","28/12/2011","Trinidad"
"Pollo","Granja","Santa Cruz","0   Bs.-/Kilo","14   Bs.-/Kilo","sofia","28/12/2011","Trinidad"
"Repollo","Hibrido","Santa Cruz","0   Bs.-/Unidad","8   Bs.-/Unidad","grandes","28/12/2011","Trinidad"
"Tomate","Manzana","Santa Cruz","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","","28/12/2011","Trinidad"
"Tomate","Pera","Santa Cruz","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","verdoso grandesito","28/12/2011","Trinidad"
"Trigo","Comun","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","28/12/2011","Trinidad"
"Vainita","Comun","Santa Cruz","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","28/12/2011","Trinidad"
"Yuca","Blanca","Beni","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","28/12/2011","Trinidad"
"Zanahoria","Chantenay","Santa Cruz","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","","28/12/2011","Trinidad"
"Zapallo","Quintalero","Santa Cruz","0   Bs.-/Kilo","4   Bs.-/Kilo","","28/12/2011","Trinidad"
"Acelga","Comun","Santa Cruz","0   Bs.-/Amarro","18   Bs.-/Amarro","amarro grande","27/12/2011","Trinidad"
"Achojcha","Comun","Santa Cruz","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Arveja","Verde (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Azucar","Guabira","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","27/12/2011","Trinidad"
"Azucar","San Aurelio","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","27/12/2011","Trinidad"
"Brocoli","Bola verde","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","","27/12/2011","Trinidad"
"Cebolla","Blanca","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","27/12/2011","Trinidad"
"Cebolla","Roja","Santa Cruz","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","","27/12/2011","Trinidad"
"Coliflor","Bola de nieve","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","grandes","27/12/2011","Trinidad"
"Durazno","Amarillo","Santa Cruz","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","27/12/2011","Trinidad"
"Espinaca","Comun","Santa Cruz","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Haba","Comun (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Huevo","Criollo","Trinidad","0   Bs.-/100 U.","100   Bs.-/100 U.","gallina criollla","27/12/2011","Trinidad"
"Huevo","de Granja","Santa Cruz","0   Bs.-/100 U.","54   Bs.-/100 U.","primera","27/12/2011","Trinidad"
"Lechuga","Crespa","Santa Cruz","0   Bs.-/Canasta","2   Bs.-/Unidad","","27/12/2011","Trinidad"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","5   Bs.-/Unidad","","27/12/2011","Trinidad"
"Limon","Criollo","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","27/12/2011","Trinidad"
"Limon","de Licuar","Santa Cruz","0   Bs.-/100 U.","12   Bs.-/25 U.","","27/12/2011","Trinidad"
"Locoto","Cochabambino","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Maiz","Choclo","Beni","0   Bs.-/100 U.","12   Bs.-/Docena","","27/12/2011","Trinidad"
"Maiz","Duro","Santa Cruz","0   Bs.-/qq","4   Bs.-/Kilo","","27/12/2011","Trinidad"
"Mandarina","Japonesa","Santa Cruz","0   Bs.-/100 U.","15   Bs.-/25 U.","","27/12/2011","Trinidad"
"Mani","Pelado","Santa Cruz","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","27/12/2011","Trinidad"
"Manzana","Lanin royal","Santa Cruz","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","27/12/2011","Trinidad"
"Naranja","Criolla","La Paz","0   Bs.-/100 U.","10   Bs.-/25 U.","","27/12/2011","Trinidad"
"Oca","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Papa","Desiree (Holandesa)","Santa Cruz","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","","27/12/2011","Trinidad"
"Papa","Waycha (Arinosa)","Santa Cruz","0   Bs.-/Bolsa (10@)","53   Bs.-/Arroba (@)","","27/12/2011","Trinidad"
"Papaliza","Amarilla","Santa Cruz","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Pepino","Comun","Santa Cruz","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","grandes","27/12/2011","Trinidad"
"Pimenton","4 Puntas","Santa Cruz","0   Bs.-/Bolsa Grande","18   Bs.-/Docena","grandes","27/12/2011","Trinidad"
"Pollo","Granja","Santa Cruz","0   Bs.-/Kilo","14   Bs.-/Kilo","sofia","27/12/2011","Trinidad"
"Repollo","Hibrido","Santa Cruz","0   Bs.-/Unidad","8   Bs.-/Unidad","grandes","27/12/2011","Trinidad"
"Tomate","Pera","Santa Cruz","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","verdoso grandesito","27/12/2011","Trinidad"
"Trigo","Comun","Santa Cruz","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","27/12/2011","Trinidad"
"Vainita","Comun","Santa Cruz","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","27/12/2011","Trinidad"
"Yuca","Blanca","Beni","100   Bs.-/Bolsa (4@)","30   Bs.-/Arroba (@)","","27/12/2011","Trinidad"
"Zanahoria","Chantenay","Santa Cruz","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","","27/12/2011","Trinidad"
"Acelga","Comun","Santa Cruz","0   Bs.-/Amarro","20   Bs.-/Amarro","amarro grande","26/12/2011","Trinidad"
"Achojcha","Comun","Santa Cruz","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","26/12/2011","Trinidad"
"Arveja","Verde (en vaina)","Santa Cruz","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","26/12/2011","Trinidad"
"Azucar","Guabira","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","26/12/2011","Trinidad"
"Azucar","San Aurelio","Santa Cruz","0   Bs.-/qq","6   Bs.-/Kilo","","26/12/2011","Trinidad"
"Brocoli","Bola verde","Santa Cruz","0   Bs.-/Canasta","8   Bs.-/Unidad","","26/12/2011","Trinidad"
