"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Acelga","Comun","Vinto","2   Bs.-/Amarro","3   Bs.-/Amarro","","22/12/2011","Cochabamba"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","22/12/2011","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","90   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","22/12/2011","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","270   Bs.-/qq","7   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Brocoli","Bola verde","Vinto","0   Bs.-/Canasta","8   Bs.-/Unidad","","22/12/2011","Cochabamba"
"Cebolla","Blanca","Peru","220   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","","22/12/2011","Cochabamba"
"Cebolla","Roja","Oruro/Cbba.","250   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","mediano","22/12/2011","Cochabamba"
"Coliflor","Bola de nieve","Vinto","0   Bs.-/Canasta","6   Bs.-/Unidad","pequeño","22/12/2011","Cochabamba"
"Durazno","Criollo","San Benito","140   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","mediano","22/12/2011","Cochabamba"
"Espinaca","Comun","Vinto","80   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","22/12/2011","Cochabamba"
"Frejol","Carioca","Cochabamba","240   Bs.-/qq","10   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Frejol","Mantecoso","Cochabamba","340   Bs.-/qq","10   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Frejol","Negro","Cochabamba","210   Bs.-/qq","10   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","10   Bs.-/Kilo","15   Bs.-/Kilo","mediano","22/12/2011","Cochabamba"
"Haba","Comun (en vaina)","Colomi","45   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","grande","22/12/2011","Cochabamba"
"Harina","de Maiz amarillo","Mairana","90   Bs.-/qq","30   Bs.-/Arroba (@)","","22/12/2011","Cochabamba"
"Harina","de Trigo","No determinado","200   Bs.-/qq","50   Bs.-/Arroba (@)","","22/12/2011","Cochabamba"
"Harina","Morada","No determinado","240   Bs.-/qq","120   Bs.-/Arroba (@)","","22/12/2011","Cochabamba"
"Huevo","Criollo","Valle Bajo","0   Bs.-/100 U.","100   Bs.-/100 U.","","22/12/2011","Cochabamba"
"Huevo","de Granja","Valle Bajo","60   Bs.-/100 U.","62   Bs.-/100 U.","mediano","22/12/2011","Cochabamba"
"Lechuga","Crespa","Vinto","60   Bs.-/Canasta","2   Bs.-/Unidad","","22/12/2011","Cochabamba"
"Limon","Amarillo","Peru","40   Bs.-/100 U.","15   Bs.-/25 U.","grande","22/12/2011","Cochabamba"
"Limon","Criollo","No determinado","30   Bs.-/100 U.","10   Bs.-/25 U.","","22/12/2011","Cochabamba"
"Limon","de Licuar","Chapare","40   Bs.-/100 U.","15   Bs.-/25 U.","mediano","22/12/2011","Cochabamba"
"Locoto","Cochabambino","No determinado","30   Bs.-/Arroba (@)","3   Bs.-/3 Libras","grande","22/12/2011","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","14   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Maiz","Blanco pelado","Cliza","500   Bs.-/qq","10   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Maiz","Choclo","Cliza","100   Bs.-/100 U.","15   Bs.-/Docena","de segunda","22/12/2011","Cochabamba"
"Maiz","Duro","Cliza","85   Bs.-/qq","9   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Maiz","Morocho (Culli)","Cliza","290   Bs.-/qq","12   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Mani","Overo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Mani","Overo en vaina","Sucre","690   Bs.-/qq","20   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Mani","Pelado","Mizque","180   Bs.-/Arroba (@)","17   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","690   Bs.-/qq","20   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Manzana","Criolla","No determinado","70   Bs.-/Arroba (@)","5   Bs.-/Libra","","22/12/2011","Cochabamba"
"Manzana","Lanin royal","Argentina","200   Bs.-/Caja de 150U.","3   Bs.-/Unidad","","22/12/2011","Cochabamba"
"Naranja","Criolla","Chapare","30   Bs.-/100 U.","10   Bs.-/25 U.","mediano","22/12/2011","Cochabamba"
"Oca","Amarilla","No determinado","30   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","22/12/2011","Cochabamba"
"Papa","Desiree (Holandesa)","Peru","340   Bs.-/Bolsa (10@)","43   Bs.-/Arroba (@)","grande","22/12/2011","Cochabamba"
"Papa","Imilla","Morochata","230   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","mediano","22/12/2011","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","320   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","22/12/2011","Cochabamba"
"Papaliza","Amarilla","Chacapaya","30   Bs.-/Arroba (@)","5   Bs.-/3 Libras","grande","22/12/2011","Cochabamba"
"Pepino","Comun","Vinto","20   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","22/12/2011","Cochabamba"
"Pimenton","4 Puntas","La Paz","110   Bs.-/Bolsa Grande","12   Bs.-/Docena","grande","22/12/2011","Cochabamba"
"Pollo","Criollo","Valle Bajo","0   Bs.-/Kilo","18   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Pollo","Granja","Cochabamba","13   Bs.-/Kilo","14   Bs.-/Kilo","sin menudencia","22/12/2011","Cochabamba"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","pequeño","22/12/2011","Cochabamba"
"Tomate","Pera","Saipina","60   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","grande","22/12/2011","Cochabamba"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","8   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Vainita","Comun","Vinto","55   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","22/12/2011","Cochabamba"
"Yuca","Blanca","Chapare","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","22/12/2011","Cochabamba"
"Yuca","Rosada","Chapare","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","22/12/2011","Cochabamba"
"Zanahoria","Chantenay","Oruro/Cbba.","200   Bs.-/Bolsa (10@)","32   Bs.-/Arroba (@)","mediano","22/12/2011","Cochabamba"
"Zapallo","Quintalero","No determinado","2   Bs.-/Kilo","3   Bs.-/Kilo","","22/12/2011","Cochabamba"
"Acelga","Comun","Vinto","2   Bs.-/Amarro","3   Bs.-/Amarro","","21/12/2011","Cochabamba"
"Achojcha","Comun","Los Negros","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","21/12/2011","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","21   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","80   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","21/12/2011","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","270   Bs.-/qq","7   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Brocoli","Bola verde","Vinto","0   Bs.-/Canasta","7   Bs.-/Unidad","","21/12/2011","Cochabamba"
"Cebolla","Blanca","Peru","200   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","","21/12/2011","Cochabamba"
"Cebolla","Roja","Oruro/Cbba.","140   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","mediano","21/12/2011","Cochabamba"
"Coliflor","Bola de nieve","Vinto","0   Bs.-/Canasta","5   Bs.-/Unidad","pequeño","21/12/2011","Cochabamba"
"Durazno","Criollo","San Benito","150   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","grande","21/12/2011","Cochabamba"
"Espinaca","Comun","Vinto","80   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","21/12/2011","Cochabamba"
"Frejol","Carioca","Cochabamba","240   Bs.-/qq","10   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Frejol","Mantecoso","Cochabamba","340   Bs.-/qq","10   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Frejol","Negro","Cochabamba","210   Bs.-/qq","10   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","12   Bs.-/Kilo","15   Bs.-/Kilo","grande","21/12/2011","Cochabamba"
"Haba","Comun (en vaina)","Colomi","55   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","grande","21/12/2011","Cochabamba"
"Harina","de Maiz amarillo","Mairana","90   Bs.-/qq","30   Bs.-/Arroba (@)","","21/12/2011","Cochabamba"
"Harina","de Trigo","No determinado","200   Bs.-/qq","50   Bs.-/Arroba (@)","","21/12/2011","Cochabamba"
"Harina","Morada","No determinado","240   Bs.-/qq","120   Bs.-/Arroba (@)","","21/12/2011","Cochabamba"
"Huevo","Criollo","Valle Bajo","0   Bs.-/100 U.","100   Bs.-/100 U.","","21/12/2011","Cochabamba"
"Huevo","de Granja","Valle Bajo","60   Bs.-/100 U.","62   Bs.-/100 U.","mediano","21/12/2011","Cochabamba"
"Lechuga","Crespa","Vinto","80   Bs.-/Canasta","2   Bs.-/Unidad","","21/12/2011","Cochabamba"
"Limon","Amarillo","Peru","20   Bs.-/100 U.","15   Bs.-/25 U.","pequeño","21/12/2011","Cochabamba"
"Limon","Criollo","No determinado","30   Bs.-/100 U.","10   Bs.-/25 U.","","21/12/2011","Cochabamba"
"Limon","de Licuar","Chapare","40   Bs.-/100 U.","15   Bs.-/25 U.","mediano","21/12/2011","Cochabamba"
"Locoto","Cochabambino","No determinado","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","pequeño","21/12/2011","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","14   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Maiz","Blanco pelado","Cliza","510   Bs.-/qq","10   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Maiz","Choclo","Cliza","120   Bs.-/100 U.","15   Bs.-/Docena","de primera","21/12/2011","Cochabamba"
"Maiz","Duro","Cliza","100   Bs.-/qq","9   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Maiz","Morocho (Culli)","Cliza","0   Bs.-/qq","12   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Mani","Overo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Mani","Overo en vaina","Sucre","690   Bs.-/qq","20   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Mani","Pelado","Mizque","180   Bs.-/Arroba (@)","17   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","690   Bs.-/qq","20   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Manzana","Criolla","No determinado","70   Bs.-/Arroba (@)","5   Bs.-/Libra","","21/12/2011","Cochabamba"
"Manzana","Lanin royal","Argentina","200   Bs.-/Caja de 150U.","3   Bs.-/Unidad","","21/12/2011","Cochabamba"
"Naranja","Criolla","Chapare","28   Bs.-/100 U.","10   Bs.-/25 U.","mediano","21/12/2011","Cochabamba"
"Oca","Amarilla","No determinado","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","21/12/2011","Cochabamba"
"Papa","Desiree (Holandesa)","Peru","340   Bs.-/Bolsa (10@)","43   Bs.-/Arroba (@)","grande","21/12/2011","Cochabamba"
"Papa","Imilla","Morochata","230   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","mediano","21/12/2011","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","320   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","21/12/2011","Cochabamba"
"Papaliza","Amarilla","Chacapaya","35   Bs.-/Arroba (@)","5   Bs.-/3 Libras","grande","21/12/2011","Cochabamba"
"Pepino","Comun","Vinto","17   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","21/12/2011","Cochabamba"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","12   Bs.-/Docena","grande","21/12/2011","Cochabamba"
"Pollo","Criollo","Valle Bajo","0   Bs.-/Kilo","18   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Pollo","Granja","Cochabamba","13   Bs.-/Kilo","14   Bs.-/Kilo","sin menudencia","21/12/2011","Cochabamba"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","pequeño","21/12/2011","Cochabamba"
"Tomate","Pera","Saipina","55   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","mediano","21/12/2011","Cochabamba"
"Trigo","Pelado o Curtido","Cochabamba","70   Bs.-/Arroba (@)","8   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Vainita","Comun","Vinto","60   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","21/12/2011","Cochabamba"
"Yuca","Blanca","Chapare","110   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","21/12/2011","Cochabamba"
"Yuca","Rosada","Chapare","110   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","21/12/2011","Cochabamba"
"Zanahoria","Chantenay","Oruro/Cbba.","240   Bs.-/Bolsa (10@)","32   Bs.-/Arroba (@)","mediano","21/12/2011","Cochabamba"
"Zapallo","Quintalero","No determinado","2   Bs.-/Kilo","3   Bs.-/Kilo","","21/12/2011","Cochabamba"
"Acelga","Comun","Vinto","2   Bs.-/Amarro","3   Bs.-/Amarro","","20/12/2011","Cochabamba"
"Achojcha","Comun","Los Negros","65   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","grande","20/12/2011","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","70   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","20/12/2011","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","270   Bs.-/qq","7   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Brocoli","Bola verde","Vinto","0   Bs.-/Canasta","7   Bs.-/Unidad","","20/12/2011","Cochabamba"
"Cebolla","Blanca","Peru","210   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","","20/12/2011","Cochabamba"
"Cebolla","Roja","Oruro/Cbba.","140   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","mediano","20/12/2011","Cochabamba"
"Coliflor","Bola de nieve","Vinto","0   Bs.-/Canasta","5   Bs.-/Unidad","pequeño","20/12/2011","Cochabamba"
"Durazno","Criollo","San Benito","120   Bs.-/Caja de 23 Kg","10   Bs.-/Kilo","mediano","20/12/2011","Cochabamba"
"Espinaca","Comun","Vinto","80   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","20/12/2011","Cochabamba"
"Frejol","Carioca","Cochabamba","240   Bs.-/qq","10   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Frejol","Mantecoso","Cochabamba","340   Bs.-/qq","10   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Frejol","Negro","Cochabamba","210   Bs.-/qq","10   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","0   Bs.-/Kilo","15   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Haba","Comun (en vaina)","Colomi","55   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","grande","20/12/2011","Cochabamba"
"Harina","de Maiz amarillo","Mairana","90   Bs.-/qq","30   Bs.-/Arroba (@)","","20/12/2011","Cochabamba"
"Harina","de Trigo","No determinado","200   Bs.-/qq","50   Bs.-/Arroba (@)","","20/12/2011","Cochabamba"
"Harina","Morada","No determinado","240   Bs.-/qq","120   Bs.-/Arroba (@)","","20/12/2011","Cochabamba"
"Huevo","de Granja","Valle Bajo","60   Bs.-/100 U.","62   Bs.-/100 U.","mediano","20/12/2011","Cochabamba"
"Lechuga","Crespa","Vinto","80   Bs.-/Canasta","2   Bs.-/Unidad","","20/12/2011","Cochabamba"
"Limon","Amarillo","Peru","25   Bs.-/100 U.","15   Bs.-/25 U.","mediano","20/12/2011","Cochabamba"
"Limon","Criollo","No determinado","30   Bs.-/100 U.","10   Bs.-/25 U.","","20/12/2011","Cochabamba"
"Limon","de Licuar","Chapare","40   Bs.-/100 U.","15   Bs.-/25 U.","mediano","20/12/2011","Cochabamba"
"Locoto","Cochabambino","No determinado","25   Bs.-/Arroba (@)","3   Bs.-/3 Libras","mediano","20/12/2011","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","14   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Maiz","Blanco pelado","Cliza","510   Bs.-/qq","10   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Maiz","Choclo","Cliza","120   Bs.-/100 U.","16   Bs.-/Docena","de primera","20/12/2011","Cochabamba"
"Maiz","Duro","Cliza","100   Bs.-/qq","9   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Maiz","Morocho (Culli)","Cliza","0   Bs.-/qq","12   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Mani","Overo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Mani","Overo en vaina","Sucre","690   Bs.-/qq","20   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Mani","Pelado","Mizque","180   Bs.-/Arroba (@)","17   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","650   Bs.-/qq","17   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","690   Bs.-/qq","20   Bs.-/Kilo","","20/12/2011","Cochabamba"
"Manzana","Criolla","No determinado","70   Bs.-/Arroba (@)","5   Bs.-/Libra","","20/12/2011","Cochabamba"
"Manzana","Lanin royal","Argentina","200   Bs.-/Caja de 150U.","3   Bs.-/Unidad","","20/12/2011","Cochabamba"
"Naranja","Criolla","Chapare","25   Bs.-/100 U.","10   Bs.-/25 U.","pequeño","20/12/2011","Cochabamba"
"Oca","Amarilla","No determinado","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","20/12/2011","Cochabamba"
"Papa","Desiree (Holandesa)","Peru","340   Bs.-/Bolsa (10@)","43   Bs.-/Arroba (@)","grande","20/12/2011","Cochabamba"
"Papa","Imilla","Morochata","240   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","mediano","20/12/2011","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","350   Bs.-/Bolsa (10@)","42   Bs.-/Arroba (@)","grande","20/12/2011","Cochabamba"
