"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Oca","Negra","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","18/12/2009","Santa Cruz"
"Oca","Amarilla","Cochabamba","30   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","18/12/2009","Santa Cruz"
"Papa","Desiree (Holandesa)","Valles Cruceños","260   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","Papa grande","18/12/2009","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","340   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","Papa grande","18/12/2009","Santa Cruz"
"Papaliza","Amarilla","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Papaliza grande","18/12/2009","Santa Cruz"
"Pepino","Comun","Cochabamba","16   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Pepino grande","18/12/2009","Santa Cruz"
"Pimenton","4 Puntas","Los Negros","50   Bs.-/Bolsa Grande","4   Bs.-/Docena","Pimenton grande","18/12/2009","Santa Cruz"
"Pollo","Criollo","Cruceño","0   Bs.-/Kilo","10   Bs.-/Kilo","","18/12/2009","Santa Cruz"
"Pollo","Granja","Cruceño","5   Bs.-/Kilo","8   Bs.-/Kilo","","18/12/2009","Santa Cruz"
"Pollo","Granja","Mairana","5   Bs.-/Kilo","8   Bs.-/Kilo","","18/12/2009","Santa Cruz"
"Repollo","Hibrido","Los Negros","1   Bs.-/Unidad","2   Bs.-/Unidad","Repollo grande","18/12/2009","Santa Cruz"
"Tomate","Pera","Los Negros","25   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Tomate grande  y pinton","18/12/2009","Santa Cruz"
"Tomate","Manzana","Los Negros","40   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Tomate grande  y pinton","18/12/2009","Santa Cruz"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","7   Bs.-/Kilo","","18/12/2009","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","18/12/2009","Santa Cruz"
"Vainita","Comun","Los Negros","35   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","18/12/2009","Santa Cruz"
"Zanahoria","Chantenay","Cochabamba","250   Bs.-/Bolsa (10@)","33   Bs.-/Arroba (@)","","18/12/2009","Santa Cruz"
"Zapallo","Quintalero","Los Negros","50   Bs.-/qq","2   Bs.-/Kilo","","18/12/2009","Santa Cruz"
"Acelga","Comun","Los Negros","4   Bs.-/Amarro","6   Bs.-/Amarro","Amarro grande","17/12/2009","Santa Cruz"
"Achojcha","Comun","Los Negros","35   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","17/12/2009","Santa Cruz"
"Arveja","Verde (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","17/12/2009","Santa Cruz"
"Arveja","Blanca (seca)","Los Negros","90   Bs.-/Bolsa (2@)","2   Bs.-/Libra","","17/12/2009","Santa Cruz"
"Brocoli","Bola verde","Los Negros","70   Bs.-/Canasta","6   Bs.-/Unidad","Brocoli mediano","17/12/2009","Santa Cruz"
"Cebolla","Roja","Cochabamba","144   Bs.-/Bolsa (8@)","20   Bs.-/Arroba (@)","Cebolla grande","17/12/2009","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","0   Bs.-/Canasta","8   Bs.-/Unidad","Coliflor grande","17/12/2009","Santa Cruz"
"Durazno","Amarillo","Cochabamba","80   Bs.-/Caja de 23 Kg","8   Bs.-/Kilo","Durazno grande","17/12/2009","Santa Cruz"
"Espinaca","Comun","Los Negros","40   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","17/12/2009","Santa Cruz"
"Frejol","Negro","Cochabamba","260   Bs.-/qq","6   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Frejol","Carioca","Valles Cruceños","280   Bs.-/qq","6   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","300   Bs.-/qq","7   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","17/12/2009","Santa Cruz"
"Huevo","Criollo","Cruceño","0   Bs.-/100 U.","80   Bs.-/100 U.","Huevo criollo grande","17/12/2009","Santa Cruz"
"Huevo","de Granja","Cruceño","44   Bs.-/100 U.","52   Bs.-/100 U.","","17/12/2009","Santa Cruz"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","3   Bs.-/Unidad","Planta pequeña","17/12/2009","Santa Cruz"
"Lechuga","Crespa","Los Negros","60   Bs.-/Canasta","2   Bs.-/Unidad","Planta grande","17/12/2009","Santa Cruz"
"Lechuga","Escarola","Los Negros","100   Bs.-/Canasta","5   Bs.-/Unidad","","17/12/2009","Santa Cruz"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","12   Bs.-/25 U.","Lima pequeña","17/12/2009","Santa Cruz"
"Limon","Amarillo","Cruceño","20   Bs.-/100 U.","6   Bs.-/25 U.","Limon grande","17/12/2009","Santa Cruz"
"Locoto","Cochabambino","Los Negros","38   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Locoto grande","17/12/2009","Santa Cruz"
"Maiz","Duro","Valles Cruceños","64   Bs.-/qq","2   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Maiz","Morocho (Culli)","Valles Cruceños","280   Bs.-/qq","7   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Maiz","Blanco","Cochabamba","340   Bs.-/qq","8   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","360   Bs.-/qq","9   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Maiz","Choclo","Cochabamba","140   Bs.-/100 U.","20   Bs.-/Docena","Choclo mediano","17/12/2009","Santa Cruz"
"Mani","Rojo largo Desgranado","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Mani","Pelado","Cochabamba","100   Bs.-/Arroba (@)","10   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Manzana","Criolla","Vallegrande","0   Bs.-/Arroba (@)","2   Bs.-/Libra","","17/12/2009","Santa Cruz"
"Manzana","Lanin royal","Argentina","130   Bs.-/Caja de 23 Kg","2   Bs.-/Unidad","","17/12/2009","Santa Cruz"
"Naranja","Criolla","Cruceño","0   Bs.-/100 U.","15   Bs.-/25 U.","Naranja grande","17/12/2009","Santa Cruz"
"Oca","Negra","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","17/12/2009","Santa Cruz"
"Oca","Amarilla","Cochabamba","30   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","17/12/2009","Santa Cruz"
"Papa","Desiree (Holandesa)","Valles Cruceños","240   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","Papa grande","17/12/2009","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","320   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","Papa grande","17/12/2009","Santa Cruz"
"Papaliza","Amarilla","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Papaliza grande","17/12/2009","Santa Cruz"
"Pepino","Comun","Cochabamba","16   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Pepino grande","17/12/2009","Santa Cruz"
"Pimenton","4 Puntas","Los Negros","50   Bs.-/Bolsa Grande","4   Bs.-/Docena","Pimenton grande","17/12/2009","Santa Cruz"
"Pollo","Criollo","Cruceño","0   Bs.-/Kilo","10   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Pollo","Granja","Cruceño","5   Bs.-/Kilo","8   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Pollo","Granja","Mairana","5   Bs.-/Kilo","8   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Repollo","Hibrido","Los Negros","1   Bs.-/Unidad","2   Bs.-/Unidad","Repollo grande","17/12/2009","Santa Cruz"
"Tomate","Pera","Los Negros","30   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Tomate grande  y pinton","17/12/2009","Santa Cruz"
"Tomate","Manzana","Los Negros","45   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","Tomate grande  y pinton","17/12/2009","Santa Cruz"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","7   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","17/12/2009","Santa Cruz"
"Vainita","Comun","Los Negros","35   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","17/12/2009","Santa Cruz"
"Zanahoria","Chantenay","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","","17/12/2009","Santa Cruz"
"Zapallo","Quintalero","Los Negros","60   Bs.-/qq","2   Bs.-/Kilo","El precio del productor es Quintal","17/12/2009","Santa Cruz"
"Acelga","Comun","Los Negros","4   Bs.-/Amarro","6   Bs.-/Amarro","Amarro grande","16/12/2009","Santa Cruz"
"Achojcha","Comun","Los Negros","35   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","16/12/2009","Santa Cruz"
"Arveja","Verde (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","16/12/2009","Santa Cruz"
"Arveja","Blanca (seca)","Los Negros","90   Bs.-/Bolsa (2@)","2   Bs.-/Libra","","16/12/2009","Santa Cruz"
"Brocoli","Bola verde","Los Negros","70   Bs.-/Canasta","6   Bs.-/Unidad","Brocoli mediano","16/12/2009","Santa Cruz"
"Cebolla","Roja","Cochabamba","128   Bs.-/Bolsa (8@)","18   Bs.-/Arroba (@)","","16/12/2009","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","0   Bs.-/Canasta","8   Bs.-/Unidad","Coliflor grande","16/12/2009","Santa Cruz"
"Durazno","Amarillo","Cochabamba","80   Bs.-/Caja de 23 Kg","8   Bs.-/Kilo","Durazno grande","16/12/2009","Santa Cruz"
"Espinaca","Comun","Los Negros","40   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","16/12/2009","Santa Cruz"
"Frejol","Negro","Cochabamba","260   Bs.-/qq","6   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Frejol","Carioca","Valles Cruceños","280   Bs.-/qq","6   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","300   Bs.-/qq","7   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","16/12/2009","Santa Cruz"
"Huevo","Criollo","Cruceño","0   Bs.-/100 U.","80   Bs.-/100 U.","Huevo criollo grande","16/12/2009","Santa Cruz"
"Huevo","de Granja","Cruceño","44   Bs.-/100 U.","52   Bs.-/100 U.","","16/12/2009","Santa Cruz"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","3   Bs.-/Unidad","Planta pequeña","16/12/2009","Santa Cruz"
"Lechuga","Crespa","Los Negros","70   Bs.-/Canasta","2   Bs.-/Unidad","Planta grande","16/12/2009","Santa Cruz"
"Lechuga","Escarola","Los Negros","110   Bs.-/Canasta","5   Bs.-/Unidad","","16/12/2009","Santa Cruz"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","12   Bs.-/25 U.","Lima pequeña","16/12/2009","Santa Cruz"
"Limon","Amarillo","Cruceño","20   Bs.-/100 U.","6   Bs.-/25 U.","Limon grande","16/12/2009","Santa Cruz"
"Locoto","Cochabambino","Los Negros","38   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Locoto grande","16/12/2009","Santa Cruz"
"Maiz","Duro","Valles Cruceños","64   Bs.-/qq","2   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Maiz","Morocho (Culli)","Valles Cruceños","280   Bs.-/qq","7   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Maiz","Blanco","Cochabamba","340   Bs.-/qq","8   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","360   Bs.-/qq","9   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Maiz","Choclo","Cochabamba","140   Bs.-/100 U.","20   Bs.-/Docena","Choclo mediano","16/12/2009","Santa Cruz"
"Mani","Rojo largo Desgranado","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Mani","Pelado","Cochabamba","100   Bs.-/Arroba (@)","10   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Manzana","Criolla","Vallegrande","0   Bs.-/Arroba (@)","2   Bs.-/Libra","","16/12/2009","Santa Cruz"
"Manzana","Lanin royal","Argentina","130   Bs.-/Caja de 23 Kg","2   Bs.-/Unidad","","16/12/2009","Santa Cruz"
"Naranja","Criolla","Cruceño","0   Bs.-/100 U.","15   Bs.-/25 U.","Naranja grande","16/12/2009","Santa Cruz"
"Oca","Negra","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","16/12/2009","Santa Cruz"
"Oca","Amarilla","Cochabamba","30   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","16/12/2009","Santa Cruz"
"Papa","Desiree (Holandesa)","Valles Cruceños","240   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","Papa grande","16/12/2009","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","300   Bs.-/Bolsa (10@)","34   Bs.-/Arroba (@)","Papa grande","16/12/2009","Santa Cruz"
"Papaliza","Amarilla","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Papaliza grande","16/12/2009","Santa Cruz"
"Pepino","Comun","Cochabamba","16   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Pepino grande","16/12/2009","Santa Cruz"
"Pimenton","4 Puntas","Los Negros","50   Bs.-/Bolsa Grande","4   Bs.-/Docena","Pimenton grande","16/12/2009","Santa Cruz"
"Pollo","Criollo","Cruceño","0   Bs.-/Kilo","10   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Pollo","Granja","Cruceño","5   Bs.-/Kilo","8   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Pollo","Granja","Mairana","5   Bs.-/Kilo","8   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Repollo","Hibrido","Los Negros","1   Bs.-/Unidad","2   Bs.-/Unidad","Repollo grande","16/12/2009","Santa Cruz"
"Tomate","Pera","Los Negros","30   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Tomate grande  y pinton","16/12/2009","Santa Cruz"
"Tomate","Manzana","Los Negros","45   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","Tomate grande  y pinton","16/12/2009","Santa Cruz"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","7   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","16/12/2009","Santa Cruz"
"Vainita","Comun","Los Negros","35   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","16/12/2009","Santa Cruz"
"Zanahoria","Chantenay","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","","16/12/2009","Santa Cruz"
"Zapallo","Quintalero","Los Negros","60   Bs.-/qq","2   Bs.-/Kilo","El precio del productor es Quintal","16/12/2009","Santa Cruz"
"Acelga","Comun","Los Negros","4   Bs.-/Amarro","6   Bs.-/Amarro","Amarro grande","15/12/2009","Santa Cruz"
"Achojcha","Comun","Los Negros","35   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","15/12/2009","Santa Cruz"
"Arveja","Verde (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","15/12/2009","Santa Cruz"
"Arveja","Blanca (seca)","Los Negros","90   Bs.-/Bolsa (2@)","2   Bs.-/Libra","","15/12/2009","Santa Cruz"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","5   Bs.-/Unidad","Brocoli mediano","15/12/2009","Santa Cruz"
"Cebolla","Roja","Cochabamba","128   Bs.-/Bolsa (8@)","18   Bs.-/Arroba (@)","","15/12/2009","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","80   Bs.-/Canasta","8   Bs.-/Unidad","Coliflor grande","15/12/2009","Santa Cruz"
"Durazno","Amarillo","Cochabamba","80   Bs.-/Caja de 23 Kg","8   Bs.-/Kilo","Durazno grande","15/12/2009","Santa Cruz"
"Espinaca","Comun","Los Negros","40   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","15/12/2009","Santa Cruz"
"Frejol","Negro","Cochabamba","260   Bs.-/qq","6   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Frejol","Carioca","Valles Cruceños","280   Bs.-/qq","6   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","300   Bs.-/qq","7   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","15/12/2009","Santa Cruz"
"Huevo","Criollo","Cruceño","0   Bs.-/100 U.","80   Bs.-/100 U.","Huevo criollo grande","15/12/2009","Santa Cruz"
"Huevo","de Granja","Cruceño","44   Bs.-/100 U.","52   Bs.-/100 U.","","15/12/2009","Santa Cruz"
"Lechuga","Morada","Los Negros","0   Bs.-/Canasta","3   Bs.-/Unidad","Planta pequeña","15/12/2009","Santa Cruz"
"Lechuga","Crespa","Los Negros","60   Bs.-/Canasta","2   Bs.-/Unidad","Planta grande","15/12/2009","Santa Cruz"
"Lechuga","Escarola","Los Negros","100   Bs.-/Canasta","5   Bs.-/Unidad","","15/12/2009","Santa Cruz"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","12   Bs.-/25 U.","Lima pequeña","15/12/2009","Santa Cruz"
"Limon","Amarillo","Cruceño","20   Bs.-/100 U.","6   Bs.-/25 U.","Limon grande","15/12/2009","Santa Cruz"
"Locoto","Cochabambino","Los Negros","38   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Locoto grande","15/12/2009","Santa Cruz"
"Maiz","Duro","Valles Cruceños","64   Bs.-/qq","2   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Maiz","Morocho (Culli)","Valles Cruceños","280   Bs.-/qq","7   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Maiz","Blanco","Cochabamba","340   Bs.-/qq","8   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","360   Bs.-/qq","9   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Maiz","Choclo","Cochabamba","140   Bs.-/100 U.","20   Bs.-/Docena","Choclo mediano","15/12/2009","Santa Cruz"
"Mani","Rojo largo Desgranado","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Mani","Pelado","Cochabamba","100   Bs.-/Arroba (@)","10   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Manzana","Criolla","Vallegrande","0   Bs.-/Arroba (@)","2   Bs.-/Libra","","15/12/2009","Santa Cruz"
"Manzana","Lanin royal","Argentina","130   Bs.-/Caja de 23 Kg","2   Bs.-/Unidad","","15/12/2009","Santa Cruz"
"Naranja","Criolla","Cruceño","0   Bs.-/100 U.","15   Bs.-/25 U.","Naranja grande","15/12/2009","Santa Cruz"
"Oca","Negra","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","15/12/2009","Santa Cruz"
"Oca","Amarilla","Cochabamba","30   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","15/12/2009","Santa Cruz"
"Papa","Desiree (Holandesa)","Valles Cruceños","240   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","Papa grande","15/12/2009","Santa Cruz"
"Papa","Waycha (Arinosa)","Cochabamba","300   Bs.-/Bolsa (10@)","34   Bs.-/Arroba (@)","Papa grande","15/12/2009","Santa Cruz"
"Papaliza","Amarilla","Cochabamba","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Papaliza grande","15/12/2009","Santa Cruz"
"Pepino","Comun","Cochabamba","16   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Pepino grande","15/12/2009","Santa Cruz"
"Pimenton","4 Puntas","Los Negros","50   Bs.-/Bolsa Grande","4   Bs.-/Docena","Pimenton grande","15/12/2009","Santa Cruz"
"Pollo","Criollo","Cruceño","0   Bs.-/Kilo","10   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Pollo","Granja","Cruceño","5   Bs.-/Kilo","8   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Pollo","Granja","Mairana","5   Bs.-/Kilo","8   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Repollo","Hibrido","Los Negros","1   Bs.-/Unidad","2   Bs.-/Unidad","Repollo grande","15/12/2009","Santa Cruz"
"Tomate","Pera","Los Negros","30   Bs.-/Caja de 18 Kg","3   Bs.-/Kilo","Tomate grande  y pinton","15/12/2009","Santa Cruz"
"Tomate","Manzana","Los Negros","50   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","Tomate grande  y pinton","15/12/2009","Santa Cruz"
"Trigo","Comun","Cochabamba","70   Bs.-/Arroba (@)","7   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","15/12/2009","Santa Cruz"
"Vainita","Comun","Los Negros","35   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","15/12/2009","Santa Cruz"
"Zanahoria","Chantenay","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","","15/12/2009","Santa Cruz"
"Zapallo","Quintalero","Los Negros","60   Bs.-/qq","2   Bs.-/Kilo","El precio del productor es Quintal","15/12/2009","Santa Cruz"
"Acelga","Comun","Los Negros","4   Bs.-/Amarro","6   Bs.-/Amarro","Amarro grande","14/12/2009","Santa Cruz"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","14/12/2009","Santa Cruz"
"Arveja","Verde (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","14/12/2009","Santa Cruz"
"Arveja","Blanca (seca)","Los Negros","90   Bs.-/Bolsa (2@)","2   Bs.-/Libra","","14/12/2009","Santa Cruz"
"Brocoli","Bola verde","Los Negros","60   Bs.-/Canasta","5   Bs.-/Unidad","Brocoli mediano","14/12/2009","Santa Cruz"
"Cebolla","Roja","Cochabamba","128   Bs.-/Bolsa (8@)","18   Bs.-/Arroba (@)","","14/12/2009","Santa Cruz"
"Coliflor","Bola de nieve","Los Negros","0   Bs.-/Canasta","8   Bs.-/Unidad","","14/12/2009","Santa Cruz"
"Durazno","Amarillo","Cochabamba","80   Bs.-/Caja de 23 Kg","8   Bs.-/Kilo","Durazno grande","14/12/2009","Santa Cruz"
"Espinaca","Comun","Los Negros","40   Bs.-/Bolsa Grande","6   Bs.-/3 Libras","","14/12/2009","Santa Cruz"
"Frejol","Negro","Cochabamba","260   Bs.-/qq","6   Bs.-/Kilo","","14/12/2009","Santa Cruz"
"Frejol","Carioca","Valles Cruceños","300   Bs.-/qq","7   Bs.-/Kilo","","14/12/2009","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","300   Bs.-/qq","7   Bs.-/Kilo","","14/12/2009","Santa Cruz"
"Haba","Comun (en vaina)","Cochabamba","70   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","14/12/2009","Santa Cruz"
