"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","01/08/2012","Camiri"
"Lima","Criolla","Santa Cruz","60   Bs.-/100 U.","16   Bs.-/25 U.","mediano","01/08/2012","Camiri"
"Limon","Amarillo","Peru","45   Bs.-/100 U.","16   Bs.-/25 U.","","01/08/2012","Camiri"
"Limon","Criollo","Santa Cruz","35   Bs.-/100 U.","10   Bs.-/25 U.","","01/08/2012","Camiri"
"Limon","de Licuar","Santa Cruz","35   Bs.-/100 U.","12   Bs.-/25 U.","","01/08/2012","Camiri"
"Locoto","Cochabambino","Los Negros","70   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","01/08/2012","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","01/08/2012","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","01/08/2012","Camiri"
"Maiz","Duro","Lagunillas","80   Bs.-/qq","3   Bs.-/Kilo","","01/08/2012","Camiri"
"Mandarina","Criolla","Chorety","45   Bs.-/100 U.","16   Bs.-/25 U.","","01/08/2012","Camiri"
"Mandarina","Japonesa","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","","01/08/2012","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","13   Bs.-/Kilo","","01/08/2012","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","01/08/2012","Camiri"
"Mani","Pelado","Cruceño","110   Bs.-/Arroba (@)","18   Bs.-/Kilo","","01/08/2012","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","400   Bs.-/qq","14   Bs.-/Kilo","","01/08/2012","Camiri"
"Manzana","Lanin royal","Argentina","180   Bs.-/Caja de 150U.","4   Bs.-/Unidad","","01/08/2012","Camiri"
"Naranja","Criolla","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","mediano","01/08/2012","Camiri"
"Oca","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","01/08/2012","Camiri"
"Papa","Desiree (Holandesa)","Padilla","220   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","mediano","01/08/2012","Camiri"
"Papa","Imilla","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","mediano","01/08/2012","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","250   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","01/08/2012","Camiri"
"Papaliza","Amarilla","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","01/08/2012","Camiri"
"Papaliza","Verde","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","01/08/2012","Camiri"
"Pepino","Comun","Santa Cruz","20   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","01/08/2012","Camiri"
"Pimenton","4 Puntas","Santa Cruz","230   Bs.-/Bolsa Grande","20   Bs.-/Docena","","01/08/2012","Camiri"
"Pollo","Criollo","Descon.","28   Bs.-/Kilo","30   Bs.-/Kilo","","01/08/2012","Camiri"
"Pollo","Granja","Descon.","14   Bs.-/Kilo","16   Bs.-/Kilo","grande","01/08/2012","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","01/08/2012","Camiri"
"Tomate","Manzana","Tarija","120   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","","01/08/2012","Camiri"
"Tomate","Pera","Tarija","120   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","","01/08/2012","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","01/08/2012","Camiri"
"Trigo","Pelado o Curtido","Del Norte","100   Bs.-/Arroba (@)","8   Bs.-/Kilo","","01/08/2012","Camiri"
"Vainita","Comun","Los Negros","80   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","01/08/2012","Camiri"
"Yuca","Blanca","Cruceño","120   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","01/08/2012","Camiri"
"Zanahoria","Chantenay","Tarija","170   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","01/08/2012","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","01/08/2012","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","","31/07/2012","Camiri"
"Achojcha","Comun","Santa Cruz","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","31/07/2012","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","31/07/2012","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","31/07/2012","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","31/07/2012","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","31/07/2012","Camiri"
"Arveja","Verde (en vaina)","Santa Cruz","120   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","31/07/2012","Camiri"
"Azucar","Guabira","Santa Cruz","256   Bs.-/qq","6   Bs.-/Kilo","","31/07/2012","Camiri"
"Azucar","San Aurelio","Santa Cruz","240   Bs.-/qq","6   Bs.-/Kilo","","31/07/2012","Camiri"
"Brocoli","Bola verde","Tarija","90   Bs.-/Canasta","4   Bs.-/Unidad","grande","31/07/2012","Camiri"
"Cebolla","Roja","Tarija","320   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","mediano","31/07/2012","Camiri"
"Coliflor","Bola de nieve","Los Negros","120   Bs.-/Canasta","3   Bs.-/Unidad","mediano","31/07/2012","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","31/07/2012","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","31/07/2012","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","31/07/2012","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","31/07/2012","Camiri"
"Haba","Comun (en vaina)","Cochabamba","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","31/07/2012","Camiri"
"Harina","de Maiz amarillo","Del Norte","120   Bs.-/qq","30   Bs.-/Arroba (@)","","31/07/2012","Camiri"
"Harina","de Trigo","Del Norte","165   Bs.-/qq","42   Bs.-/Arroba (@)","","31/07/2012","Camiri"
"Harina","Morada","Sucre","360   Bs.-/qq","90   Bs.-/Arroba (@)","","31/07/2012","Camiri"
"Huevo","Criollo","Descon.","90   Bs.-/100 U.","100   Bs.-/100 U.","","31/07/2012","Camiri"
"Huevo","de Granja","Descon.","68   Bs.-/100 U.","72   Bs.-/100 U.","mediano","31/07/2012","Camiri"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","31/07/2012","Camiri"
"Lima","Criolla","Santa Cruz","60   Bs.-/100 U.","16   Bs.-/25 U.","mediano","31/07/2012","Camiri"
"Limon","Amarillo","Peru","45   Bs.-/100 U.","16   Bs.-/25 U.","","31/07/2012","Camiri"
"Limon","Criollo","Santa Cruz","35   Bs.-/100 U.","10   Bs.-/25 U.","","31/07/2012","Camiri"
"Limon","de Licuar","Santa Cruz","35   Bs.-/100 U.","12   Bs.-/25 U.","","31/07/2012","Camiri"
"Locoto","Cochabambino","Los Negros","70   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","31/07/2012","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","31/07/2012","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","31/07/2012","Camiri"
"Maiz","Duro","Lagunillas","80   Bs.-/qq","3   Bs.-/Kilo","","31/07/2012","Camiri"
"Mandarina","Criolla","Chorety","45   Bs.-/100 U.","16   Bs.-/25 U.","","31/07/2012","Camiri"
"Mandarina","Japonesa","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","","31/07/2012","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","13   Bs.-/Kilo","","31/07/2012","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","31/07/2012","Camiri"
"Mani","Pelado","Cruceño","110   Bs.-/Arroba (@)","18   Bs.-/Kilo","","31/07/2012","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","400   Bs.-/qq","14   Bs.-/Kilo","","31/07/2012","Camiri"
"Manzana","Lanin royal","Argentina","180   Bs.-/Caja de 150U.","4   Bs.-/Unidad","","31/07/2012","Camiri"
"Naranja","Criolla","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","mediano","31/07/2012","Camiri"
"Oca","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","31/07/2012","Camiri"
"Papa","Desiree (Holandesa)","Padilla","220   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","mediano","31/07/2012","Camiri"
"Papa","Imilla","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","mediano","31/07/2012","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","250   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","31/07/2012","Camiri"
"Papaliza","Amarilla","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","31/07/2012","Camiri"
"Papaliza","Verde","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","31/07/2012","Camiri"
"Pepino","Comun","Santa Cruz","20   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","31/07/2012","Camiri"
"Pimenton","4 Puntas","Santa Cruz","230   Bs.-/Bolsa Grande","20   Bs.-/Docena","","31/07/2012","Camiri"
"Pollo","Criollo","Descon.","28   Bs.-/Kilo","30   Bs.-/Kilo","","31/07/2012","Camiri"
"Pollo","Granja","Descon.","14   Bs.-/Kilo","16   Bs.-/Kilo","grande","31/07/2012","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","31/07/2012","Camiri"
"Tomate","Manzana","Tarija","120   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","","31/07/2012","Camiri"
"Tomate","Pera","Tarija","120   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","","31/07/2012","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","31/07/2012","Camiri"
"Trigo","Pelado o Curtido","Del Norte","100   Bs.-/Arroba (@)","8   Bs.-/Kilo","","31/07/2012","Camiri"
"Vainita","Comun","Los Negros","80   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","31/07/2012","Camiri"
"Yuca","Blanca","Cruceño","120   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","31/07/2012","Camiri"
"Zanahoria","Chantenay","Tarija","170   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","31/07/2012","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","31/07/2012","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","","30/07/2012","Camiri"
"Achojcha","Comun","Santa Cruz","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","30/07/2012","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","30/07/2012","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","30/07/2012","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","30/07/2012","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","30/07/2012","Camiri"
"Arveja","Verde (en vaina)","Santa Cruz","120   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","30/07/2012","Camiri"
"Azucar","Guabira","Santa Cruz","256   Bs.-/qq","6   Bs.-/Kilo","","30/07/2012","Camiri"
"Azucar","San Aurelio","Santa Cruz","240   Bs.-/qq","6   Bs.-/Kilo","","30/07/2012","Camiri"
"Brocoli","Bola verde","Tarija","90   Bs.-/Canasta","4   Bs.-/Unidad","grande","30/07/2012","Camiri"
"Cebolla","Roja","Tarija","320   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","mediano","30/07/2012","Camiri"
"Coliflor","Bola de nieve","Los Negros","120   Bs.-/Canasta","3   Bs.-/Unidad","mediano","30/07/2012","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","30/07/2012","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","30/07/2012","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","30/07/2012","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","30/07/2012","Camiri"
"Haba","Comun (en vaina)","Cochabamba","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","30/07/2012","Camiri"
"Harina","de Maiz amarillo","Del Norte","120   Bs.-/qq","30   Bs.-/Arroba (@)","","30/07/2012","Camiri"
"Harina","de Trigo","Del Norte","160   Bs.-/qq","40   Bs.-/Arroba (@)","","30/07/2012","Camiri"
"Harina","Morada","Sucre","360   Bs.-/qq","90   Bs.-/Arroba (@)","","30/07/2012","Camiri"
"Huevo","Criollo","Descon.","90   Bs.-/100 U.","100   Bs.-/100 U.","","30/07/2012","Camiri"
"Huevo","de Granja","Descon.","68   Bs.-/100 U.","72   Bs.-/100 U.","mediano","30/07/2012","Camiri"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","30/07/2012","Camiri"
"Lima","Criolla","Santa Cruz","60   Bs.-/100 U.","16   Bs.-/25 U.","","30/07/2012","Camiri"
"Limon","Amarillo","Peru","45   Bs.-/100 U.","16   Bs.-/25 U.","","30/07/2012","Camiri"
"Limon","Criollo","Santa Cruz","35   Bs.-/100 U.","10   Bs.-/25 U.","","30/07/2012","Camiri"
"Limon","de Licuar","Santa Cruz","35   Bs.-/100 U.","12   Bs.-/25 U.","","30/07/2012","Camiri"
"Locoto","Cochabambino","Los Negros","70   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","30/07/2012","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","30/07/2012","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","30/07/2012","Camiri"
"Maiz","Duro","Lagunillas","80   Bs.-/qq","3   Bs.-/Kilo","","30/07/2012","Camiri"
"Mandarina","Criolla","Chorety","45   Bs.-/100 U.","14   Bs.-/25 U.","mediano","30/07/2012","Camiri"
"Mandarina","Japonesa","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","","30/07/2012","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","13   Bs.-/Kilo","","30/07/2012","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","30/07/2012","Camiri"
"Mani","Pelado","Cruceño","110   Bs.-/Arroba (@)","18   Bs.-/Kilo","","30/07/2012","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","400   Bs.-/qq","14   Bs.-/Kilo","","30/07/2012","Camiri"
"Manzana","Lanin royal","Argentina","180   Bs.-/Caja de 150U.","4   Bs.-/Unidad","","30/07/2012","Camiri"
"Naranja","Criolla","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","","30/07/2012","Camiri"
"Oca","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","30/07/2012","Camiri"
"Papa","Desiree (Holandesa)","Padilla","220   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","mediano","30/07/2012","Camiri"
"Papa","Imilla","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","mediano","30/07/2012","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","250   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","30/07/2012","Camiri"
"Papaliza","Amarilla","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","30/07/2012","Camiri"
"Papaliza","Verde","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","30/07/2012","Camiri"
"Pepino","Comun","Santa Cruz","20   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","30/07/2012","Camiri"
"Pimenton","4 Puntas","Santa Cruz","230   Bs.-/Bolsa Grande","20   Bs.-/Docena","","30/07/2012","Camiri"
"Pollo","Criollo","Descon.","28   Bs.-/Kilo","30   Bs.-/Kilo","","30/07/2012","Camiri"
"Pollo","Granja","Descon.","14   Bs.-/Kilo","15   Bs.-/Kilo","grande","30/07/2012","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","30/07/2012","Camiri"
"Tomate","Manzana","Tarija","100   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","","30/07/2012","Camiri"
"Tomate","Pera","Tarija","130   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","","30/07/2012","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","30/07/2012","Camiri"
"Trigo","Pelado o Curtido","Del Norte","100   Bs.-/Arroba (@)","8   Bs.-/Kilo","","30/07/2012","Camiri"
"Vainita","Comun","Los Negros","80   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","30/07/2012","Camiri"
"Yuca","Blanca","Cruceño","120   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","30/07/2012","Camiri"
"Zanahoria","Chantenay","Tarija","170   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","30/07/2012","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","30/07/2012","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","","27/07/2012","Camiri"
"Achojcha","Comun","Santa Cruz","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","27/07/2012","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","27/07/2012","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","27/07/2012","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","27/07/2012","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","27/07/2012","Camiri"
"Arveja","Verde (en vaina)","Santa Cruz","120   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","27/07/2012","Camiri"
"Azucar","Guabira","Santa Cruz","256   Bs.-/qq","6   Bs.-/Kilo","","27/07/2012","Camiri"
"Azucar","San Aurelio","Santa Cruz","240   Bs.-/qq","6   Bs.-/Kilo","","27/07/2012","Camiri"
"Brocoli","Bola verde","Tarija","90   Bs.-/Canasta","4   Bs.-/Unidad","grande","27/07/2012","Camiri"
"Cebolla","Roja","Tarija","320   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","mediano","27/07/2012","Camiri"
"Coliflor","Bola de nieve","Los Negros","120   Bs.-/Canasta","3   Bs.-/Unidad","mediano","27/07/2012","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","27/07/2012","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","27/07/2012","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","27/07/2012","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","27/07/2012","Camiri"
"Haba","Comun (en vaina)","Cochabamba","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","27/07/2012","Camiri"
"Harina","de Maiz amarillo","Del Norte","120   Bs.-/qq","30   Bs.-/Arroba (@)","","27/07/2012","Camiri"
"Harina","de Trigo","Del Norte","160   Bs.-/qq","40   Bs.-/Arroba (@)","","27/07/2012","Camiri"
"Harina","Morada","Sucre","360   Bs.-/qq","90   Bs.-/Arroba (@)","","27/07/2012","Camiri"
"Huevo","Criollo","Descon.","90   Bs.-/100 U.","100   Bs.-/100 U.","","27/07/2012","Camiri"
"Huevo","de Granja","Descon.","68   Bs.-/100 U.","72   Bs.-/100 U.","mediano","27/07/2012","Camiri"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","27/07/2012","Camiri"
"Lima","Criolla","Santa Cruz","60   Bs.-/100 U.","16   Bs.-/25 U.","","27/07/2012","Camiri"
"Limon","Amarillo","Peru","45   Bs.-/100 U.","16   Bs.-/25 U.","","27/07/2012","Camiri"
"Limon","Criollo","Santa Cruz","35   Bs.-/100 U.","10   Bs.-/25 U.","","27/07/2012","Camiri"
"Limon","de Licuar","Santa Cruz","35   Bs.-/100 U.","12   Bs.-/25 U.","","27/07/2012","Camiri"
"Locoto","Cochabambino","Los Negros","70   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","27/07/2012","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","27/07/2012","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","27/07/2012","Camiri"
"Maiz","Duro","Lagunillas","80   Bs.-/qq","3   Bs.-/Kilo","","27/07/2012","Camiri"
"Mandarina","Criolla","Chorety","45   Bs.-/100 U.","14   Bs.-/25 U.","mediano","27/07/2012","Camiri"
"Mandarina","Japonesa","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","","27/07/2012","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","13   Bs.-/Kilo","","27/07/2012","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","27/07/2012","Camiri"
"Mani","Pelado","Cruceño","110   Bs.-/Arroba (@)","18   Bs.-/Kilo","","27/07/2012","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","400   Bs.-/qq","14   Bs.-/Kilo","","27/07/2012","Camiri"
"Manzana","Lanin royal","Argentina","180   Bs.-/Caja de 150U.","4   Bs.-/Unidad","","27/07/2012","Camiri"
"Naranja","Criolla","Santa Cruz","45   Bs.-/100 U.","16   Bs.-/25 U.","","27/07/2012","Camiri"
"Oca","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","27/07/2012","Camiri"
"Papa","Desiree (Holandesa)","Padilla","220   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","mediano","27/07/2012","Camiri"
"Papa","Imilla","Cochabamba","250   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","mediano","27/07/2012","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","250   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","27/07/2012","Camiri"
"Papaliza","Amarilla","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","27/07/2012","Camiri"
"Papaliza","Verde","Cochabamba","35   Bs.-/Arroba (@)","7   Bs.-/3 Libras","","27/07/2012","Camiri"
"Pepino","Comun","Santa Cruz","20   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","27/07/2012","Camiri"
"Pimenton","4 Puntas","Santa Cruz","230   Bs.-/Bolsa Grande","20   Bs.-/Docena","","27/07/2012","Camiri"
"Pollo","Criollo","Descon.","28   Bs.-/Kilo","30   Bs.-/Kilo","","27/07/2012","Camiri"
"Pollo","Granja","Descon.","14   Bs.-/Kilo","15   Bs.-/Kilo","grande","27/07/2012","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","27/07/2012","Camiri"
"Tomate","Manzana","Tarija","100   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","","27/07/2012","Camiri"
"Tomate","Pera","Tarija","130   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","","27/07/2012","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","27/07/2012","Camiri"
"Trigo","Pelado o Curtido","Del Norte","100   Bs.-/Arroba (@)","8   Bs.-/Kilo","","27/07/2012","Camiri"
"Vainita","Comun","Los Negros","80   Bs.-/Arroba (@)","10   Bs.-/3 Libras","","27/07/2012","Camiri"
"Yuca","Blanca","Cruceño","120   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","","27/07/2012","Camiri"
"Zanahoria","Chantenay","Tarija","170   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","","27/07/2012","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","27/07/2012","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","","26/07/2012","Camiri"
"Achojcha","Comun","Santa Cruz","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","26/07/2012","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","26/07/2012","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","280   Bs.-/Arroba (@)","30   Bs.-/Kilo","","26/07/2012","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","26/07/2012","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","240   Bs.-/Arroba (@)","28   Bs.-/Kilo","","26/07/2012","Camiri"
"Arveja","Verde (en vaina)","Santa Cruz","120   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","","26/07/2012","Camiri"
"Azucar","Guabira","Santa Cruz","256   Bs.-/qq","6   Bs.-/Kilo","","26/07/2012","Camiri"
"Azucar","San Aurelio","Santa Cruz","240   Bs.-/qq","6   Bs.-/Kilo","","26/07/2012","Camiri"
"Brocoli","Bola verde","Tarija","90   Bs.-/Canasta","4   Bs.-/Unidad","grande","26/07/2012","Camiri"
"Cebolla","Roja","Tarija","320   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","mediano","26/07/2012","Camiri"
"Coliflor","Bola de nieve","Los Negros","120   Bs.-/Canasta","3   Bs.-/Unidad","mediano","26/07/2012","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","26/07/2012","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","26/07/2012","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","26/07/2012","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","26/07/2012","Camiri"
"Haba","Comun (en vaina)","Cochabamba","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","26/07/2012","Camiri"
